    Finished release [optimized] target(s) in 0.06s
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::proto::h2::client] connection error: Connection reset by peer (os error 104)
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::proto::h2::client] client response error: broken pipe
[2019-12-26T19:25:27Z DEBUG hyper::proto::h2::client] connection error: Connection reset by peer (os error 104)
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::proto::h2::client] client response error: broken pipe
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::service] connection error: hyper::Error(Io, Kind(ConnectionReset))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::service] connection error: hyper::Error(Io, Kind(ConnectionReset))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::proto::h2::client] connection error: Connection reset by peer (os error 104)
[2019-12-26T19:25:27Z DEBUG hyper::proto::h2::client] client response error: broken pipe
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::client::service] connection error: hyper::Error(Io, Kind(ConnectionReset))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::proto::h2::client] connection error: Connection reset by peer (os error 104)
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:27Z DEBUG hyper::proto::h2::client] client response error: broken pipe
[2019-12-26T19:25:27Z DEBUG hyper::client::service] connection error: hyper::Error(Io, Kind(ConnectionReset))
[2019-12-26T19:25:27Z DEBUG hyper::proto::h2::client] connection error: Connection reset by peer (os error 104)
[2019-12-26T19:25:27Z DEBUG hyper::proto::h2::client] client response error: broken pipe
[2019-12-26T19:25:27Z DEBUG hyper::client::service] connection error: hyper::Error(Io, Kind(ConnectionReset))
[2019-12-26T19:25:27Z DEBUG hyper::client::connect::http] connected to Some(V6([::1]:50051))
[2019-12-26T19:25:28Z DEBUG hyper::client::service] connection error: hyper::Error(Io, Kind(ConnectionReset))
[2019-12-26T19:25:28Z DEBUG hyper::proto::h2::client] connection error: Connection reset by peer (os error 104)
[2019-12-26T19:25:28Z DEBUG hyper::proto::h2::client] client response error: broken pipe
[2019-12-26T19:25:28Z DEBUG hyper::proto::h2::client] connection error: Connection reset by peer (os error 104)
[2019-12-26T19:25:28Z DEBUG hyper::proto::h2::client] client response error: broken pipe
[2019-12-26T19:25:28Z DEBUG hyper::client::service] connection error: hyper::Error(Io, Kind(ConnectionReset))
[2019-12-26T19:25:28Z DEBUG hyper::proto::h2::client] connection error: Connection reset by peer (os error 104)
[2019-12-26T19:25:28Z DEBUG hyper::proto::h2::client] client response error: broken pipe
[2019-12-26T19:25:28Z DEBUG hyper::client::service] connection error: hyper::Error(Io, Kind(ConnectionReset))
[2019-12-26T19:25:30Z DEBUG hyper::server::conn::spawn_all] connection error: connection error: Transport endpoint is not connected (os error 107)
Error: Status { code: Unknown, message: "Client: connection error: broken pipe" }
